"kit_id","transect_location","water_color_forel.ule_scale","water_dissolved_o2_mg_l","water_orp_mv","water_ph","upland_soil_temperature_degC","upland_soil_moisture","transition_soil_temperature_degC","transition_soil_moisture","wetland_soil_temperature_degC","wetland_soil_moisture","latitude","longitude","elevation_m","collection_time_utc","macrophytes_algae","systemtype","volume_ml","notes","soil_type","rotten_egg_smell","color","soil_horizon","ecosystem_code_IGBP","elevation_flag","collection_date","site_name","state","region","samples_collected","air_temperature_degC","barometric_pressure_inhg","weather_conditions","kit_notes","igsn.x","campaign.x","bulk_density_g_cm3","igsn.y","campaign.y","Ca_meq_100g","Mg_meq_100g","Na_meq_100g","K_meq_100g","CEC_meq_100g","Al_meq_100g","igsn.x","campaign.x","specific_conductance_us_cm","igsn.y","campaign.y","moisturecontent_perc_drywtbasis","igsn.x","campaign.x","Fe_ug_g","igsn.y","campaign.y","albite","chlorite","dolomite","halite","hornblende","kaolinite","microcline","muscovite","pyrite","quartz","igsn.x","campaign.x","ph","igsn.y","campaign.y","carbon_weight_perc","igsn.x","campaign.x","percent_clay","percent_sand","percent_silt","igsn.y","campaign.y","nitrogen_weight_perc","igsn.x","campaign.x","pebbles_angular_rounded","root_presence","root_thickness","visible_minerals","visible_organisms","uninhabited_shells","iron_oxidation","glass_plastic","igsn.y","campaign.y","alpha","n","th_r","th_s"
"K052","wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1596,-75.7899,0.54,NA,NA,NA,NA,NA,"Transquaking and Mispillion soils, very frequently flooded, tidal (TP)",NA,NA,NA,NA,NA,"2021-10-15","Almodington Farm","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil-Upland","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K053","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8121,-76.7082,0.32,"19:47:00",NA,NA,NA,NA,"Mispillion and Transquaking soils, 0 to 1 percent slopes, tidally flooded (MZA)","No","Light Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K053","transition",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.812,-76.7061,3.74,"18:22:00",NA,NA,NA,"water table near surface, some gravel; 1.87ft elevation using the Google Earth app","Evesboro-Galestown-Urban land complex, 0 to 5 percent slopes (EuB)",NA,NA,"Mineral",NA,NA,"2021-10-11","Patuxent Wetland Park","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","19.44",NA,"Overcast","near high tide, collecting soil samples first","IEEXG00NK","EC1",0.827218934911242,"IEEXG00NI","EC1",1.91,0.52,0.13,0.11,2.71,0.04,"IEEXG00NI","EC1",52.8,"IEEXG00NJ","EC1",69,"IEEXG00NI","EC1",4489.3,"IEEXG00NI","EC1",0.7102,0,0,0,0,13.8517,5.2101,13.8339,0,66.3942,"IEEXG00NI","EC1",5.6,"IEEXG00NI","EC1",4.535,"IEEXG00NK","EC1",0.6,76.38,23.02,"IEEXG00NI","EC1",0.462,"IEEXG00NI","EC1","none","moderate","fine","quartz","none","none","no","no",NA,NA,NA,NA,NA,NA
"K053","upland",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.812,-76.7061,3.74,"18:05:00",NA,NA,NA,"Google Earth app used for elevation","Evesboro-Galestown-Urban land complex, 0 to 5 percent slopes (EuB)",NA,NA,"Organic",4,NA,"2021-10-11","Patuxent Wetland Park","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","19.44",NA,"Overcast","near high tide, collecting soil samples first","IEEXG00NH","EC1",0.993220338983051,"IEEXG00NF","EC1",3.14,0.63,0.14,0.11,4.06,0.04,"IEEXG00NF","EC1",83,"IEEXG00NG","EC1",18,"IEEXG00NF","EC1",1971.72,"IEEXG00NF","EC1",2.2836,0,0,1.4325,0,11.071,3.8462,0,0,81.3667,"IEEXG00NF","EC1",4.86,"IEEXG00NF","EC1",5.165,"IEEXG00NH","EC1",5.68,69.85,24.47,"IEEXG00NF","EC1",0.51,"IEEXG00NF","EC1","none","moderate","fine","quartz","none","none","no","no","IEEXG00NH","EC1",0.1829,1.202,0,0.714
"K053","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.812,-76.7083,0.32,"19:26:00","Macrophytes","Freshwater, Tidal River",92,"1GBP=11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K053","wetland",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.812,-76.708,0.4,"18:53:00",NA,NA,NA,"1GBP=11; 1.66ft elevation","Mispillion and Transquaking soils, 0 to 1 percent slopes, tidally flooded (MZA)",NA,NA,"Organic",NA,NA,"2021-10-11","Patuxent Wetland Park","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","19.44",NA,"Overcast","near high tide, collecting soil samples first","IEEXG00NE","EC1",0.240501043841336,"IEEXG00NC","EC1",0.64,2.81,0.87,0.52,4.84,NA,"IEEXG00NC","EC1",312,"IEEXG00ND","EC1",379,"IEEXG00NC","EC1",1287.25,"IEEXG00NC","EC1",2.8743,1.1333,0,0,0,21.7173,4.0762,29.9123,0,40.2866,"IEEXG00NC","EC1",6.85,"IEEXG00NC","EC1",9.562,NA,NA,NA,NA,NA,"IEEXG00NC","EC1",1.011,"IEEXG00NC","EC1","none","few","fine","none","none","none","yes","no","IEEXG00NE","EC1",0.0201,1.273,0,0.757
"K054","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9677,-75.3703,0.33,NA,NA,NA,NA,"MANY phragmites bits","Transquaking and Mispillion soils, very frequently flooded, tidal (TP)","Yes","Grey, Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K054","transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9681,-75.3698,1.08,NA,NA,NA,NA,"Many roots","Pineyneck loam, 0 to 2 percent slopes (PyA)",NA,NA,"Organic",NA,NA,"2021-10-20","Delaware Forest","DE","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2222","30.06","clear/sunny","unable to take water photos- couldn't bring phone in waders","IEEXG00O0","EC1",0.103170028818444,"IEEXG00NY","EC1",1.23,5.14,15.65,0.89,23.49,0.58,"IEEXG00NY","EC1",3630,"IEEXG00NZ","EC1",247,"IEEXG00NY","EC1",386.37,"IEEXG00NY","EC1",9.8348,0,0,0,0,6.6824,2.8534,0,0,80.6294,"IEEXG00NY","EC1",3.96,"IEEXG00NY","EC1",18.481,NA,NA,NA,NA,NA,"IEEXG00NY","EC1",0.88,"IEEXG00NY","EC1","none","moderate","fine","quartz","none","none","no","no","IEEXG00O0","EC1",0.1867,1.247,0,0.503
"K054","upland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9683,-75.3697,1.13,NA,NA,NA,NA,"Many roots","Pineyneck loam, 0 to 2 percent slopes (PyA)",NA,NA,"Organic",5,NA,"2021-10-20","Delaware Forest","DE","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2222","30.06","clear/sunny","unable to take water photos- couldn't bring phone in waders","IEEXG00NX","EC1",0.59075595050777,"IEEXG00NV","EC1",0.42,0.39,0.08,0.08,2.32,1.35,"IEEXG00NV","EC1",56.9,"IEEXG00NW","EC1",16,"IEEXG00NV","EC1",826.73,"IEEXG00NV","EC1",5.7168,0,0,0,0,0,5.5259,0,0,88.7573,"IEEXG00NV","EC1",3.95,"IEEXG00NV","EC1",6.663,"IEEXG00NX","EC1",12.99,57.38,29.63,"IEEXG00NV","EC1",0.389,"IEEXG00NV","EC1","none","few","fine","quartz","none","none","no","no","IEEXG00NX","EC1",0.0828,1.211,0,0.314
"K054","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9677,-75.3703,0.33,NA,"Macrophytes","Tidal Stream",120,"many phrag bits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K054","wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.968,-75.37,0.56,NA,NA,NA,NA,NA,"Transquaking and Mispillion soils, very frequently flooded, tidal (TP)",NA,NA,"Organic",NA,NA,"2021-10-20","Delaware Forest","DE","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2222","30.06","clear/sunny","unable to take water photos- couldn't bring phone in waders","IEEXG00NU","EC1",0.206579459519987,"IEEXG00NS","EC1",3.12,15.06,45.21,1.8,65.19,NA,"IEEXG00NS","EC1",8750,"IEEXG00NT","EC1",389,"IEEXG00NS","EC1",1315.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IEEXG00NS","EC1",5.43,"IEEXG00NS","EC1",16.715,NA,NA,NA,NA,NA,"IEEXG00NS","EC1",1.09,"IEEXG00NS","EC1","none","few","fine","none","none","none","no","no","IEEXG00NU","EC1",0.0289,1.673,0,0.462
"K055","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8055,-75.2077,1.03,"17:30:00",NA,NA,NA,NA,"Freehold sandy loam, 15 to 25 percent slopes (FrkE)",NA,"Dark chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K055","transition",NA,7.15,NA,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-10-18","Mantua Creek","NJ","Mid-Atlantic","Water, Sediment, Soil - Upland","15","29.866142","Sunny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K055","upland",NA,7.15,NA,6.75,NA,NA,NA,NA,NA,NA,39.8057,-75.2103,7.56,"14:30:00",NA,NA,NA,NA,"Freehold sandy loam, 15 to 25 percent slopes (FrkE)",NA,NA,NA,3,NA,"2021-10-18","Mantua Creek","NJ","Mid-Atlantic","Water, Sediment, Soil - Upland","15","29.866142","Sunny",NA,"IEEXG00OD","EC1",0.851908396946565,"IEEXG00OB","EC1",0.26,0.22,0.04,0.11,1.13,0.5,"IEEXG00OB","EC1",36.8,"IEEXG00OC","EC1",31,"IEEXG00OB","EC1",353.47,"IEEXG00OB","EC1",0,0,0,0,0,0,0,0,0,100,"IEEXG00OB","EC1",4.04,"IEEXG00OB","EC1",6.867,"IEEXG00OB","EC1",10.37,80.64,8.99,"IEEXG00OB","EC1",0.543,"IEEXG00OB","EC1","none","few","fine","quartz","none","none","no","no",NA,NA,NA,NA,NA,NA
"K055","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8055,-75.2077,1.03,"17:26:00","Macrophytes","Tidal stream",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K055","wetland",NA,7.15,NA,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-10-18","Mantua Creek","NJ","Mid-Atlantic","Water, Sediment, Soil - Upland","15","29.866142","Sunny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K056","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1838,-74.8511,0.78,"17:15:00",NA,NA,NA,NA,"Mispillion-Transquaking-Appoquinimink complex, 0 to 1 percent slopes, very frequently flooded (MmtAv)","Yes","Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K056","transition",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1836,-74.8517,0.99,"17:30:00",NA,NA,NA,"Phragmites australis (not recorded on the phyiscal metadata sheet); NAVD88 used for elevation","Mispillion-Transquaking-Appoquinimink complex, 0 to 1 percent slopes, very frequently flooded (MmtAv)",NA,NA,"Mineral",NA,NA,"2021-10-19","Jake's Landing, Partnership for the Delaware Estuary","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","17","30.09","Clear",NA,NA,NA,NA,"IEEXG00OU","EC1",0.99,4.22,10.8,0.42,16.43,NA,"IEEXG00OU","EC1",2640,NA,NA,NA,"IEEXG00OU","EC1",1022.73,"IEEXG00OU","EC1",4.0326,0,0,2.1163,0,0,4.0355,0,0,89.8156,"IEEXG00OU","EC1",5.33,"IEEXG00OU","EC1",3.971,"IEEXG00OW","EC1",16.76,67.23,16.01,"IEEXG00OU","EC1",0.399,"IEEXG00OU","EC1","rounded","few","fine","quartz","none","none","no","no","IEEXG00OW","EC1",0.025,1.242,0,0.519
"K056","upland",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1837,-74.8518,1.17,"17:40:00",NA,NA,NA,"NAVD88 used for elevation","Galloway loamy sand, 0 to 5 percent slopes (GamB)",NA,NA,"Organic",5,NA,"2021-10-19","Jake's Landing, Partnership for the Delaware Estuary","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","17","30.09","Clear",NA,NA,NA,NA,"IEEXG00OR","EC1",1.82,7.79,19.18,1.05,29.95,0.11,"IEEXG00OR","EC1",4730,NA,NA,NA,"IEEXG00OR","EC1",627.17,"IEEXG00OR","EC1",8.8723,0,0,1.1389,0,0,0.8856,0,0,89.1033,"IEEXG00OR","EC1",4.48,"IEEXG00OR","EC1",13.585,"IEEXG00OT","EC1",14.3,74.81,10.89,"IEEXG00OR","EC1",0.617,"IEEXG00OR","EC1","none","few","fine","none","none","none","no","no","IEEXG00OT","EC1",0.0837,1.247,0,0.26
"K056","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1838,-74.8511,0.78,"17:00:00",NA,"Tidal Stream",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K056","wetland",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1838,-74.8511,0.78,"17:20:00",NA,NA,NA,"Spartina alterniflora (not recorded in the physical metadata sheet);  NAVD88 used for elevation","Mispillion-Transquaking-Appoquinimink complex, 0 to 1 percent slopes, very frequently flooded (MmtAv)",NA,NA,"Organic",NA,NA,"2021-10-19","Jake's Landing, Partnership for the Delaware Estuary","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","17","30.09","Clear",NA,NA,NA,NA,"IEEXG00OO","EC1",2.42,14.67,68.1,2.94,88.17,0.04,"IEEXG00OO","EC1",13500,NA,NA,NA,"IEEXG00OO","EC1",1083.67,"IEEXG00OO","EC1",14.1113,0,0,10.6907,3.554,8.5327,9.0291,29.3632,2.8884,21.8306,"IEEXG00OO","EC1",6.44,"IEEXG00OO","EC1",8.068,NA,NA,NA,NA,NA,"IEEXG00OO","EC1",0.78,"IEEXG00OO","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00OQ","EC1",0.0606,1.25,0,0.662
"K057","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K057","transition",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-21","Silver Lake","DE","Mid-Atlantic","Water","17","30.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K057","upland",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-21","Silver Lake","DE","Mid-Atlantic","Water","17","30.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K057","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1683,-75.5211,4.64,NA,"None","Lake",NA,"Water color description: Greenish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K057","wetland",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-11-21","Silver Lake","DE","Mid-Atlantic","Water","17","30.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K058","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2576,-75.0905,0.76,"12:15:00",NA,NA,NA,NA,"Transquaking peat, 0 to 1 percent slopes, very frequently flooded, tidal (TrkAv)","Yes","Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K058","transition",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2574,-75.0903,1.39,"12:25:00",NA,NA,NA,"phragmites australis; NAVDD88 used for elevation","Transquaking peat, 0 to 1 percent slopes, very frequently flooded, tidal (TrkAv)",NA,NA,"Organic",NA,NA,"2021-10-19","Owl's Nest, Partnership for the Delaware Estuary","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","9","30.09105","clear",NA,NA,NA,NA,"IEEXG00PQ","EC1",2.62,13.87,49.79,1.87,68.2,0.05,NA,NA,NA,NA,NA,NA,"IEEXG00PQ","EC1",985.2,"IEEXG00PQ","EC1",11.7738,0,0,16.6208,0,0,10.7031,0,0,60.9023,"IEEXG00PQ","EC1",5.6,"IEEXG00PQ","EC1",11.857,"IEEXG00PQ","EC1",13.5,71.66,14.84,"IEEXG00PQ","EC1",1.085,"IEEXG00PQ","EC1","none","moderate","fine","quartz","none","none","no","no",NA,NA,NA,NA,NA,NA
"K058","upland",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3574,-75.0903,17.51,"12:33:00",NA,NA,NA,"NAVD88 used for elevation","Galloway loamy sand, 0 to 5 percent slopes (GamB)",NA,NA,"Organic",4,NA,"2021-10-19","Owl's Nest, Partnership for the Delaware Estuary","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","9","30.09105","clear",NA,NA,NA,NA,"IEEXG00PN","EC1",0.99,2.22,0.53,0.77,6.06,1.55,"IEEXG00PN","EC1",413,NA,NA,NA,"IEEXG00PN","EC1",181.37,"IEEXG00PN","EC1",12.5421,0,0,1.4536,0,4.5874,3.5644,0,1.1021,76.7504,"IEEXG00PN","EC1",3.34,"IEEXG00PN","EC1",27.922,"IEEXG00PN","EC1",12.4,72.64,14.96,"IEEXG00PN","EC1",1.451,"IEEXG00PN","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00PP","EC1",0.1492,1.378,0,0.679
"K058","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2576,-75.0905,0.76,"12:00:00","None","Tidal Stream",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K058","wetland",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2575,-75.0904,0.73,"12:20:00",NA,NA,NA,"spartina alternifora; NAVD88 used for elevation","Transquaking peat, 0 to 1 percent slopes, very frequently flooded, tidal (TrkAv)",NA,NA,"Organic",NA,NA,"2021-10-19","Owl's Nest, Partnership for the Delaware Estuary","NJ","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","9","30.09105","clear",NA,NA,NA,NA,"IEEXG00PK","EC1",1.88,11.13,43.48,2.5,59.02,0.03,"IEEXG00PK","EC1",7690,NA,NA,NA,"IEEXG00PK","EC1",4254.95,"IEEXG00PK","EC1",16.4174,0,0,4.7103,2.8415,8.0651,9.059,26.7051,2.1931,30.0085,"IEEXG00PK","EC1",6.03,"IEEXG00PK","EC1",4.717,NA,NA,NA,NA,NA,"IEEXG00PK","EC1",0.555,"IEEXG00PK","EC1","none","moderate","fine","none","none","none","no","no","IEEXG00PM","EC1",0.0156,1.344,0,0.658
"K059","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4292,-76.2374,0.15,"16:15:00",NA,NA,NA,"eroded marsh","Honga peat, very frequently flooded, tidal (Ho)","No","Light Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
